HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url_mp4,Input.video_url_webm,Input.title,Input.start_time,Input.end_time,Answer.annotationText,Answer.tagTiming,Answer.endTimeList,Answer.noMoreActions,Answer.startTimeList,Approve,Reject
2HY5R98D8J3Z42K2EWEYNG3MDWLFV9,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:33 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:20 GMT 2014,,,2K36BFMFFOY28OP35I4GPSC0V06LY7,A2QAJ8BJ5QBB9A,Approved,Wed Feb 05 15:08:57 GMT 2014,Wed Feb 05 15:15:18 GMT 2014,Thu Feb 06 15:15:18 GMT 2014,2014/02/06 15:17:15 +0000,,,381,100% (63/63),100% (35/35),0% (0/0),http://cs.ubc.ca/~troniak/50salad.mp4,http://cs.ubc.ca/~troniak/50salad.webm,,200,210,Tag|Setting lettuce down|Reaching for piece of lettuce|Moving lettuce|Turning to the side|Reaching in bag|Taking lettuce from a bag|Setting lettuce down|Picking up knife|Cutting lettuce|Placing lettuce on stack|Turning knife|Cutting lettuce,,End Time|0.5637|0.7407|1.3403|1.7300|2.0647|2.9273|3.3961|3.9780|5.0327|6.4103|7.5098|10,on,Start Time|0|0.5718|0.7455|1.3412|1.7359|2.0646|2.9284|3.4021|3.9779|5.0337|6.4103|7.5110,,
2HY5R98D8J3Z42K2EWEYNG3MDWLFV9,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:33 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:20 GMT 2014,,,2X1U8P9Y38T0MS6DEXPIX0JTDF1HYR,A9XWAWNLJN8DA,Approved,Mon Feb 03 17:09:04 GMT 2014,Mon Feb 03 17:24:28 GMT 2014,Tue Feb 04 09:24:28 PST 2014,Mon Feb 03 11:30:52 PST 2014,,,924,100% (16/16),100% (4/4),0% (0/0),http://cs.ubc.ca/~troniak/50salad.mp4,http://cs.ubc.ca/~troniak/50salad.webm,,200,210,Tag|arranging cabbage leaves|taking cabbage leaves|cutting a cabbage |arranging to cut|cutting it,,End Time|1.4299|2.6814|4.9899|7.2370|10,,Start Time|0|1.4348|2.7135|5.0063|7.2370,,
2BXJ51Y7QEO35TE2NFJTXOFXSP4FC9,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:33 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:21 GMT 2014,,,20I7Q67051QO2IFBOWHCCXMGMQNYEP,A1AXIY3LLO186R,Approved,Tue Feb 18 19:16:25 GMT 2014,Tue Feb 18 19:29:04 GMT 2014,Wed Feb 19 11:29:04 PST 2014,Tue Feb 18 20:23:38 PST 2014,,,759,100% (8/8),100% (8/8),0% (0/0),http://cs.ubc.ca/~troniak/cmu_salad.mp4,http://cs.ubc.ca/~troniak/cmu_salad.webm,,120,130,Tag|Tried to cut the carrot with pealer|Kept the pealer on the table|Opened the drawer|Taking knife from the drawer|Closing the drawer|Bringing the knife to the table|Cutting the carrot,,End Time|3|4.3599|6.5627|8.4846|9.0884|9.6911|10,on,Start Time|0|3|5.0428|6.6846|8.6083|9.1710|9.6947,,
2BXJ51Y7QEO35TE2NFJTXOFXSP4FC9,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:33 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:21 GMT 2014,,,26TVP9746OQ5IIE0TTX7B51QOFPL11,A3DY78Q4FCWTXX,Approved,Wed Feb 05 12:57:21 GMT 2014,Wed Feb 05 13:06:22 GMT 2014,Thu Feb 06 05:06:22 PST 2014,Wed Feb 05 07:21:29 PST 2014,,,541,100% (58/58),100% (40/40),0% (0/0),http://cs.ubc.ca/~troniak/cmu_salad.mp4,http://cs.ubc.ca/~troniak/cmu_salad.webm,,120,130,Tag|Move hands over bowl|Place thumb on carrot|Reposition thumb|Cut carrot|Place carrot under thumb|Rotate peeler|Release grip on peeler|Rotate peelers|Set peeler down|Step back|Reach for drawer|Open drawer|Open drawer further|Reach into drawer|Slide knife|Grasp knife|Raise Knife|Close drawer|Bring knife over bowl|Place carrot under thumb,,End Time|0.5999|0.4399|1|1.3199|2.0799|3.4399|3.3599|4.2000|4.4000|4.6400|5.0400|5.5999|6.5199|7.1200|7.4000|8.0399|8.4399|9.0800|9.7199|10,,Start Time|0|0.2800|0.8799|1.2000|1.7199|2.8400|3.1200|3.7999|4.2000|4.5600|4.6400|5.0799|6.2000|6.5600|7.2000|7.6400|8.0399|8.5999|9.3600|9.5999,,
2BXJ51Y7QEO35TE2NFJTXOFXSP4FC9,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:33 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:21 GMT 2014,,,27MYT3DHJHP8181U27P82SX913OU14,A2QAJ8BJ5QBB9A,Approved,Tue Feb 04 01:50:43 GMT 2014,Tue Feb 04 01:58:23 GMT 2014,Tue Feb 04 17:58:23 PST 2014,Mon Feb 03 18:02:57 PST 2014,,,460,100% (63/63),100% (35/35),0% (0/0),http://cs.ubc.ca/~troniak/cmu_salad.mp4,http://cs.ubc.ca/~troniak/cmu_salad.webm,,120,130,Tag|Cutting a carrot|Looking at cutting utensil|Putting cutting utensil down|Stepping back|Opening draw|Reaching in draw|Moving knife over|Picking up knife|Closing draw|Moving back to counter,,End Time|1.6419|3.2741|4.4534|4.9312|6.5250|6.9487|7.5554|8.3283|9.1400|9.9998,on,Start Time|0|1.6488|3.2746|4.4534|4.9312|6.5250|6.9487|7.5554|8.3283|9.1400,,
2BXJ51Y7QEO35TE2NFJTXOFXSP4FC9,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:33 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:21 GMT 2014,,,2K5ZXR24SME3PXAS6PE958P93DT0H4,A3LNPBZXHKKAA7,Approved,Sun Mar 02 22:25:54 GMT 2014,Sun Mar 02 22:53:09 GMT 2014,Mon Mar 03 14:53:09 PST 2014,Mon Mar 03 08:28:09 PST 2014,,,1635,100% (54/54),100% (54/54),100% (8/8),http://cs.ubc.ca/~troniak/cmu_salad.mp4,http://cs.ubc.ca/~troniak/cmu_salad.webm,,120,130,"Tag|He holds a vegetable peeler in his right hand|He holds a carrot in his left hand|He moves his hands so the carrot and vegetable peeler are positioned over the bowl|He lowers the carrot and vegetable peeler into the bowl|He positions the vegetable peeler under the carrot and his left thumb on top of the carrot|He pulls his right hand back away from the carrot|He makes a slicing motion up and away from the carrot with the vegetable peeler|He brings the vegetable peeler back down to the carrot|He places his left thumb back on to the top of the carrot|He turns his right wrist|He holds his hand palm up while holding the vegetable peeler|He opens his finger a little, loosening his grip on the vegetable peeler|He turns his right hand that is holding the vegetable peeler over|He places the vegetable peeler on to the counter|He takes a step backwards|He turns his body to the left|He reaches down with his right hand|He grabs the drawer handle with the fingers of his right hand|He pulls out the drawer with his right hand|He brings his hand up to the top of the drawer|He grips the top of the drawer with his hand|He pulls the drawer open the remainder of the way|He raises his hand above the open drawer|He reaches into the drawer with his right hand|He slides some of the knives in the drawer to the right with his fingers|He picks up a knife from the drawer|He raises his hand that is holding the knife out of the drawer|He lowers his right hand to the drawer|He pushes the drawer closed with his right hand|He turns and taks a step back towards the bowl|He brings the knife back to the bowl|He brings the carrot back to the bowl|He places the knife under the carrot|He places his thumb on top of the carrot",,End Time|0.0400|0.0400|0.5112|0.7968|1.1599|1.5248|1.4111|2.7367|2.4165|3.0165|3.7050|4.0758|4.2432|4.4099|4.6642|5.0664|5.0301|5.1129|5.5967|5.8399|6.1301|6.4929|6.7357|7.2306|7.4305|8.1046|8.3899|8.5929|9.0793|9.6469|9.6198|9.6433|9.9444|10,,Start Time|0|0|0|0.5170|0.7980|1.1648|1.1671|1.4167|1.4165|2.4165|3.0245|3.7158|4.0832|4.2499|4.4242|4.6664|4.6668|5.0328|5.1167|5.5999|5.8501|6.1328|6.4957|6.8306|7.2305|7.6246|8.1046|8.3916|8.5993|8.9634|9.0998|9.3633|9.6244|9.6898,,
2BXJ51Y7QEO35TE2NFJTXOFXSP4FC9,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:33 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:21 GMT 2014,,,2REVHVKCJ015AXVE5A0K1W61DUC86F,AMMTPFOPT7RCU,Approved,Fri Feb 28 05:00:07 GMT 2014,Fri Feb 28 05:20:48 GMT 2014,Fri Feb 28 21:20:48 PST 2014,Fri Feb 28 09:08:06 PST 2014,,,1241,100% (52/52),100% (52/52),100% (14/14),http://cs.ubc.ca/~troniak/cmu_salad.mp4,http://cs.ubc.ca/~troniak/cmu_salad.webm,,120,130,Tag|brings knife and carrot above the bowl|tries to slice carrot|flips knife|keeps knife on surface|reach outs for the drawer|opens drawer|picks up a knife|closes drawer|brings knife and carrot above the bowl|pushes knife aside,,End Time|0.5199|2.9647|3.9257|4.4458|5.0858|6.5344|8.2627|9.1459|9.8000|7.4338,,Start Time|0|0.5600|2.9658|3.9658|4.6800|5.1277|7.5010|8.6260|9.2307|7.0339,,
2BXJ51Y7QEO35TE2NFJTXOFXSP4FC9,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:33 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:21 GMT 2014,,,2W2ZHHRRLFQ4EIB5DKSKSO9EL1SFO7,A3SKQPPOKCZU88,Approved,Sun Mar 02 19:52:48 GMT 2014,Sun Mar 02 20:11:25 GMT 2014,Mon Mar 03 12:11:25 PST 2014,Mon Mar 03 11:28:12 PST 2014,,,1117,100% (57/57),100% (57/57),100% (29/29),http://cs.ubc.ca/~troniak/cmu_salad.mp4,http://cs.ubc.ca/~troniak/cmu_salad.webm,,120,130,Tag|Taking the carrot to above the plate to cut|Taking the vegetable scrubber above the plate to cut the carrot|Trying to cut the carrot using the vegetable scrubber|Take the vegetable scrubber to the table|Place the vegetable scrubber on the table|Moving the hand to the kitchen desk draw|Opening the kitchen table desk|Trying to pick up a knife from the desk|Picking up a knife from the desk|Closing the kitchen table desk|Taking the knife to the plate|Taking the carrot to the plate|Preparing to cut the carrot using the knife,,End Time|0.5199|0.5199|2.8837|4.1714|4.3772|5.0191|6.4638|7.8246|8.4663|9.1091|9.5999|9.6037|10,on,Start Time|0|0|0.5199|2.8876|4.1764|4.3791|5.0238|6.4646|7.8264|8.4692|9.1109|9.2837|9.6084,,
2BXJ51Y7QEO35TE2NFJTXOFXSP4FC9,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:33 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:21 GMT 2014,,,2YI1SNQQ7Q6BQ0P06FERC2TQGGGT9Q,A9XWAWNLJN8DA,Approved,Tue Feb 11 06:27:22 GMT 2014,Tue Feb 11 06:57:30 GMT 2014,Tue Feb 11 22:57:30 PST 2014,Tue Feb 11 20:00:05 PST 2014,,,1808,100% (16/16),100% (4/4),0% (0/0),http://cs.ubc.ca/~troniak/cmu_salad.mp4,http://cs.ubc.ca/~troniak/cmu_salad.webm,,120,130,Tag|try to cut a carrot|put down the carrot skin remover knife|opening the darwer|taking the knife from the drawer|closing the drawer,,End Time|3.0028|4.4693|5.5523|8.4901|9.2089,,Start Time|0|3.9106|4.4693|5.5551|8.4919,,
214T6YTWX4H77XDLQG09RI6IK3NX29,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:34 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:23 GMT 2014,,,20QN5F3Q0JG9JTAXYZPBF9F9WSPGC5,A2QAJ8BJ5QBB9A,Approved,Tue Feb 04 15:59:17 GMT 2014,Tue Feb 04 16:09:09 GMT 2014,Wed Feb 05 08:09:09 PST 2014,Wed Feb 05 05:47:46 PST 2014,,,592,100% (63/63),100% (35/35),0% (0/0),http://cs.ubc.ca/~troniak/pbj.mp4,http://cs.ubc.ca/~troniak/pbj.webm,,12,22,Tag|Spreading jelly on bread|Turning bread|Spreading peanut butter on bread|Putting bread down|Reaching for jelly|Turning jelly top|Removing top from jelly|Putting jelly top down|Sticking knife in jelly|Stirring jelly around in jar|Removing jelly from jar|Putting jelly on bread|Spreading jelly on bread|Lifting knife from bread|Putting knife in jar|Removing jelly from jar,,End Time|0.3758|0.7857|1.8034|1.8851|2.3369|3.2677|3.5795|4.0613|4.4027|6.6090|7.3066|8.1594|8.5042|8.811|9.1256|9.9999,on,Start Time|0|0.3779|0.7896|1.8034|1.8902|2.3390|3.2688|3.5816|4.0714|4.4061|6.6088|7.3096|8.1634|8.5072|8.8150|9.1317,,
214T6YTWX4H77XDLQG09RI6IK3NX29,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:34 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:23 GMT 2014,,,20WJ3NAB6BFQ5AC8KLK14JFDLNOGT6,A3LNPBZXHKKAA7,Approved,Sun Mar 02 03:13:14 GMT 2014,Sun Mar 02 03:26:27 GMT 2014,Sun Mar 02 19:26:27 PST 2014,Sat Mar 01 23:40:39 PST 2014,,,793,100% (54/54),100% (54/54),100% (8/8),http://cs.ubc.ca/~troniak/pbj.mp4,http://cs.ubc.ca/~troniak/pbj.webm,,12,22,"Tag|While holding the bread with his left hand, he spreads peanut butter onto a piece of bread with a knife with his right hand|With his left hand he slightly turns the piece of bread|While holding the bread with his left hand he continues to spread peanut butter onto the bread|He reaches over with his left hand and picks up the jar of jelly|While holding the jelly jar in his left hand he twists the lid off the jar with his right hand|With his right hand he places the lid of the jar onto the counter|He brings the knife up and puts it into the jelly jar|He swirls the knife inside the jelly jar|He removes jelly from the jar with the knife|He lowers the jelly that is on the knife to the piece of bread|With the knife, he spreads the jelly onto the bread|He raises the knife and places it inside the jelly jar|He uses the knife to scoop out more jelly",,End Time|0.3648|0.8747|1.6161|2.3240|3.4061|3.9143|4.6251|6.5396|7.6515|8.0014|8.5252|9.258|10,,Start Time|0|0.3668|0.8795|1.6173|2.4612|3.4075|3.9162|4.625|6.5398|7.6556|8.0014|8.5262|9.2689,,
214T6YTWX4H77XDLQG09RI6IK3NX29,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:34 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:23 GMT 2014,,,26Y18N46UXFG3ZT7YHKNOSNTO87SQ9,A1AXIY3LLO186R,Approved,Tue Feb 18 17:52:30 GMT 2014,Tue Feb 18 19:13:15 GMT 2014,Wed Feb 19 11:13:15 PST 2014,Tue Feb 18 20:23:18 PST 2014,,,4845,100% (8/8),100% (8/8),0% (0/0),http://cs.ubc.ca/~troniak/pbj.mp4,http://cs.ubc.ca/~troniak/pbj.webm,,12,22,Tag|Applying jam on the bread slice|Moving towards jam bottle|Lifting the jam bottle and holding|Unscrewing the lid of the jam botle|Puting down the lid of the jam bottle on the table|Taking the jam from the bottle|Applying jam on the bread slice|Taking jam from the bottle,,End Time|1.6600|2.3828|2.5027|3.3074|3.7903|7.9921|8.5139|10,on,Start Time|0|1.6629|2.3827|2.5075|3.3103|4.1921|8.07|8.7537,,
214T6YTWX4H77XDLQG09RI6IK3NX29,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:34 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:23 GMT 2014,,,28O2GTP9RA7WVRABSCPSZF70N10VQU,A9XWAWNLJN8DA,Approved,Tue Feb 11 06:28:00 GMT 2014,Tue Feb 11 06:31:29 GMT 2014,Tue Feb 11 22:31:29 PST 2014,Tue Feb 11 20:00:05 PST 2014,,,209,100% (16/16),100% (4/4),0% (0/0),http://cs.ubc.ca/~troniak/pbj.mp4,http://cs.ubc.ca/~troniak/pbj.webm,,12,22,Tag|spread the jam over bread|taking the bottle|try to open a bottle|putting the bottle cap down|try to take a jam,,End Time|1.6418|2.5145|3.0912|4.0220|7.3787,,Start Time|-12|1.6418|2.5145|3.0912|4.0240,,
214T6YTWX4H77XDLQG09RI6IK3NX29,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:34 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:23 GMT 2014,,,28ZQEOZFYQS52NHWAIOROS4IG50KHI,A3DY78Q4FCWTXX,Approved,Thu Feb 06 03:00:06 GMT 2014,Thu Feb 06 03:12:24 GMT 2014,Thu Feb 06 19:12:24 PST 2014,Thu Feb 06 11:00:54 PST 2014,,,738,100% (58/58),100% (40/40),0% (0/0),http://cs.ubc.ca/~troniak/pbj.mp4,http://cs.ubc.ca/~troniak/pbj.webm,,12,22,Tag|Spread peanut butter|Spread peanut butter|Rotate bread|Spread peanut butter|Wipe knife|Wipe knife|Rotate left|Reach for jam|Grasp lid|Pick up jar|Twist lid|Remove lid|Place lid|Scoop jam|Tip jar|Scoop jam|Lower jar|Lower knife|Wipe knife|Wipe knife|Raise knife|Scoop jam|Tip jar,,End Time|0.1600|0.3599|0.7200|1.0399|1.3599|1.6400|2.3200|2.3599|2.5199|2.5600|3.1999|3.4399|3.7628|5.0428|4.9227|6.8028|7.2828|8.0466|8.2066|8.5265|8.8866|9.9200|9.6000,,Start Time|0|0.2799|0.5199|0.9199|1.1999|1.5600|1.8000|1.8399|2.24|2.4000|2.6400|3.24|3.4428|4.4027|4.8428|5.1628|6.3628|7.6066|8.0466|8.4066|8.5666|9.0466|9.16,,
214T6YTWX4H77XDLQG09RI6IK3NX29,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:34 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:23 GMT 2014,,,299HRRLFQ0ORDQFRNN8OKEGRGHEQHF,A3SKQPPOKCZU88,Approved,Sun Mar 02 14:01:45 GMT 2014,Sun Mar 02 14:32:00 GMT 2014,Mon Mar 03 14:32:00 GMT 2014,2014/03/03 14:32:14 +0000,,,1815,100% (57/57),100% (57/57),100% (29/29),http://cs.ubc.ca/~troniak/pbj.mp4,http://cs.ubc.ca/~troniak/pbj.webm,,12,22,Tag|Using the knife spreading the Jam on the bread|Taking the knife from the bread|Moving to the jam bottle to pick more jam|Picking the jam bottle to open the lid|Opening the Jam bottle|Placing the jam bottle lid on to the table|Moving the knife to the opened jam bottle to pick more jam|Scrolling and scrubbing the knife inside the jam bottle to pick more jam|Picking the jam from the bottle using the knife|Moving to the bread to spread the jam|Spreading the jam on the bread|Moving to the jam bottle to pick more jam|Picking more jam from the bottle,,End Time|1.6509|1.9709|2.3736|3.0573|3.4981|3.7809|4.4655|6.2694|7.6759|8|8.5228|9.1314|10,on,Start Time|0|1.6509|1.9736|2.3773|3.0181|3.5008|3.8656|4.4694|6.2722|7.68|8.0028|8.5246|9.1344,,
214T6YTWX4H77XDLQG09RI6IK3NX29,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:34 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:23 GMT 2014,,,2U4CVLL3CA37CCYZC739YQU724TZ9O,AMMTPFOPT7RCU,Approved,Fri Feb 28 06:36:57 GMT 2014,Fri Feb 28 06:57:24 GMT 2014,Fri Feb 28 22:57:24 PST 2014,Fri Feb 28 09:08:04 PST 2014,,,1227,100% (52/52),100% (52/52),100% (14/14),http://cs.ubc.ca/~troniak/pbj.mp4,http://cs.ubc.ca/~troniak/pbj.webm,,12,22,Tag|applies spread on bread|picks bottle|opens bottle|keeps cap on table|removes jam|applies jam on bread|removes jam|takes knife near bottle|reaches for bottle|brings knife near bottle,,End Time|1.7599|2.7629|3.5267|3.8505|7.491|8.5347|10|8.96|2.3577|4.3500,,Start Time|0|2.3229|2.7667|3.6502|4.3709|7.9349|8.9767|8.5637|1.9177|3.83,,
2U6BDDP8PJWOK81IJP23139Z1NJ5GR,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:33 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:17 GMT 2014,,,23YS8SV7WGKG2Q9VPF13EMHAU1V0Q8,A3LNPBZXHKKAA7,Approved,Mon Mar 03 17:06:12 GMT 2014,Mon Mar 03 17:17:15 GMT 2014,Tue Mar 04 09:17:15 PST 2014,Mon Mar 03 11:18:39 PST 2014,,,663,100% (54/54),100% (54/54),100% (8/8),http://cs.ubc.ca/~troniak/bike.mp4,http://cs.ubc.ca/~troniak/bike.webm,,0,10,Tag|He holds the bike steady with his left hand|He turns the wrench clockwise|He lifts up on the wrench|He turns the wrench clockwise|He flips the wrench over in his fingers|He flips the wrench over|He lowers his right hand towards the floor|He places the wrench on the floor|He picks up another wrench in his right hand|He raises the wrench to look at it|He lowers his right hand towards the floor|He places the wrench on the floor|He picks up another wrench in his right hand|He raises the wrench to look at it|He turns the wrench over in his hand|He brings the wrench towards the bike,,End Time|10|0.4469|1.1687|1.8178|2.3355|3.4604|4.0209|4.3910|4.9629|6.7801|7.2727|7.3608|7.8402|9.4542|9.7678|9.9999,,Start Time|0|0|0.4837|1.1844|1.8350|2.3355|3.4700|4.0288|4.5044|4.9687|6.7900|7.2738|7.3651|7.8410|9.4718|9.7751,,
2U6BDDP8PJWOK81IJP23139Z1NJ5GR,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:33 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:17 GMT 2014,,,2CWSMEZZ2MIOCIX4US0YE8TW14O5MI,AMMTPFOPT7RCU,Approved,Fri Feb 28 04:15:45 GMT 2014,Fri Feb 28 04:57:44 GMT 2014,Fri Feb 28 20:57:44 PST 2014,Fri Feb 28 09:08:05 PST 2014,,,2519,100% (52/52),100% (52/52),100% (14/14),http://cs.ubc.ca/~troniak/bike.mp4,http://cs.ubc.ca/~troniak/bike.webm,,0,10,Tag|Drops|Picks|brings it up|stares/sees|puts down|picks|sees|brings it near the bicyle|flips|tightens|fiddles,,End Time|4.37|4.9348|6.2988|6.9034|7.382|8.4668|9.5074|10|3.08|2.6|3.73,,Start Time|3.7712|4.57|4.9788|6.3396|7.04|7.5066|8.5874|9.5788|2.64|0|3.09,,
2U6BDDP8PJWOK81IJP23139Z1NJ5GR,2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE,Segment and label actions in videos,Denote UNAMBIGUOUS motions in the video provided.,"HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition",$0.25 ,Mon Feb 03 11:00:33 GMT 2014,15,BatchId:1405274;,7200,86400,Wed Mar 26 16:53:17 GMT 2014,,,2K5ZXR24SME3PXAS6PE958P923F0H5,A2QAJ8BJ5QBB9A,Approved,Tue Feb 04 01:36:02 GMT 2014,Tue Feb 04 01:40:56 GMT 2014,Tue Feb 04 17:40:56 PST 2014,Mon Feb 03 18:02:56 PST 2014,,,294,100% (63/63),100% (35/35),0% (0/0),http://cs.ubc.ca/~troniak/bike.mp4,http://cs.ubc.ca/~troniak/bike.webm,,0,10,Tag|Using a wrench|Putting wrench down|Picking up another wrench|Looking at wrench|Putting wrench down again|Picking up another wrench|Looking at wrench|Using wrench,,End Time|4.1337|4.4918|5.2856|7.0464|7.3712|7.9528|9.6116|9.9999,on,Start Time|0|4.0156|4.4918|5.2856|7.0464|7.3712|7.9528|9.6116,,
